Date and Time,B(x) nT,B(y) nT,B(z) nT,B-mag nT,x (Rj),y (Rj),z (Rj)
1997-05-07T15:48:01.134,-9.94,-25.24,-103.54,107.04,-1.5,-1.52,0.72
1997-05-07T15:48:01.467,-9.83,-24.83,-103.4,106.79,-1.5,-1.52,0.72
1997-05-07T15:48:01.800,-10.01,-24.78,-103.3,106.7,-1.5,-1.52,0.72
1997-05-07T15:48:02.134,-10.03,-25.17,-103.26,106.75,-1.5,-1.52,0.72
1997-05-07T15:48:02.467,-10.29,-25.08,-103.25,106.75,-1.5,-1.52,0.72
1997-05-07T15:48:02.800,-10.38,-24.88,-103.21,106.68,-1.5,-1.52,0.72
1997-05-07T15:48:03.134,-10.13,-24.69,-103.23,106.63,-1.5,-1.52,0.72
1997-05-07T15:48:03.467,-10.04,-24.62,-103.18,106.55,-1.5,-1.52,0.72
1997-05-07T15:48:03.800,-9.99,-24.35,-103.15,106.46,-1.5,-1.52,0.72
1997-05-07T15:48:04.134,-10.04,-24.08,-102.78,106.04,-1.5,-1.51,0.72
1997-05-07T15:48:04.467,-10.09,-23.9,-102.42,105.65,-1.5,-1.51,0.72
1997-05-07T15:48:04.800,-10.24,-24.04,-102.26,105.55,-1.5,-1.51,0.72
1997-05-07T15:48:05.134,-10.33,-23.99,-102.16,105.44,-1.5,-1.51,0.72
1997-05-07T15:48:05.467,-10.39,-23.8,-102.08,105.33,-1.5,-1.51,0.72
1997-05-07T15:48:05.800,-10.64,-23.79,-102,105.28,-1.5,-1.51,0.72
1997-05-07T15:48:06.134,-10.82,-23.57,-102.17,105.41,-1.5,-1.51,0.72
1997-05-07T15:48:06.467,-10.97,-23.63,-102.27,105.54,-1.5,-1.51,0.72
1997-05-07T15:48:06.800,-10.89,-23.66,-102.37,105.63,-1.5,-1.51,0.72
1997-05-07T15:48:07.134,-11.04,-23.69,-102.3,105.59,-1.5,-1.5,0.72
1997-05-07T15:48:07.467,-11.04,-23.62,-102.29,105.56,-1.5,-1.5,0.72
1997-05-07T15:48:07.800,-11.15,-23.59,-102.23,105.51,-1.49,-1.5,0.72
1997-05-07T15:48:08.134,-10.99,-23.59,-102.22,105.48,-1.49,-1.5,0.72
1997-05-07T15:48:08.467,-10.92,-23.38,-102.18,105.39,-1.49,-1.5,0.72
1997-05-07T15:48:08.800,-10.92,-23.44,-101.97,105.2,-1.49,-1.5,0.72
1997-05-07T15:48:09.134,-10.92,-23.36,-101.93,105.14,-1.49,-1.5,0.72
1997-05-07T15:48:09.467,-10.86,-23.22,-101.94,105.11,-1.49,-1.5,0.72
1997-05-07T15:48:09.800,-10.98,-23.23,-101.91,105.1,-1.49,-1.5,0.72
1997-05-07T15:48:10.133,-10.88,-23.16,-101.93,105.09,-1.49,-1.49,0.72
1997-05-07T15:48:10.467,-10.81,-23.21,-101.85,105.02,-1.49,-1.49,0.72
1997-05-07T15:48:10.800,-10.98,-23.19,-102.13,105.3,-1.49,-1.49,0.72
1997-05-07T15:48:11.134,-10.97,-23.13,-102.21,105.36,-1.49,-1.49,0.72
1997-05-07T15:48:11.466,-11.03,-23.24,-102.1,105.29,-1.49,-1.49,0.72
1997-05-07T15:48:11.800,-11,-23.11,-102.28,105.43,-1.49,-1.49,0.72
1997-05-07T15:48:12.133,-11.2,-23.22,-102.54,105.73,-1.49,-1.49,0.72
1997-05-07T15:48:12.467,-11.27,-23.21,-102.38,105.58,-1.49,-1.49,0.72
1997-05-07T15:48:12.800,-11.59,-23,-102.69,105.87,-1.49,-1.49,0.72
1997-05-07T15:48:13.134,-11.75,-22.84,-102.97,106.12,-1.49,-1.49,0.72
1997-05-07T15:48:13.466,-11.8,-22.31,-102.71,105.77,-1.49,-1.48,0.72
1997-05-07T15:48:13.800,-11.79,-22.1,-102.9,105.91,-1.49,-1.48,0.72
1997-05-07T15:48:14.133,-12.06,-22,-103.02,106.03,-1.49,-1.48,0.72
1997-05-07T15:48:14.467,-12.09,-21.89,-103.24,106.22,-1.49,-1.48,0.72
1997-05-07T15:48:14.800,-12.07,-21.86,-103.43,106.4,-1.49,-1.48,0.72
1997-05-07T15:48:15.134,-12.04,-21.81,-103.39,106.34,-1.49,-1.48,0.72
1997-05-07T15:48:15.466,-12.12,-21.79,-103.36,106.33,-1.49,-1.48,0.72
1997-05-07T15:48:15.800,-12.13,-21.81,-103.31,106.28,-1.49,-1.48,0.72
1997-05-07T15:48:16.133,-11.73,-21.36,-103.06,105.91,-1.49,-1.48,0.72
1997-05-07T15:48:16.467,-11.34,-21.31,-102.81,105.61,-1.49,-1.47,0.72
1997-05-07T15:48:16.800,-11.03,-21.13,-102.61,105.34,-1.49,-1.47,0.72
1997-05-07T15:48:17.134,-10.48,-20.99,-101.96,104.62,-1.49,-1.47,0.72
1997-05-07T15:48:17.466,-10.13,-21.01,-101.67,104.32,-1.49,-1.47,0.72
1997-05-07T15:48:17.800,-10.12,-20.92,-101.33,103.96,-1.49,-1.47,0.72
1997-05-07T15:48:18.133,-10.62,-20.42,-101.21,103.79,-1.49,-1.47,0.72
1997-05-07T15:48:18.467,-10.61,-19.94,-101.4,103.88,-1.49,-1.47,0.72
1997-05-07T15:48:18.800,-10.97,-19.65,-101.65,104.11,-1.49,-1.47,0.72
1997-05-07T15:48:19.134,-11,-18.89,-101.85,104.17,-1.49,-1.47,0.72
1997-05-07T15:48:19.466,-11.08,-18.42,-102.01,104.25,-1.49,-1.46,0.72
1997-05-07T15:48:19.800,-11.21,-18.2,-101.97,104.19,-1.49,-1.46,0.72
1997-05-07T15:48:20.133,-11.46,-17.67,-101.64,103.8,-1.49,-1.46,0.72
1997-05-07T15:48:20.467,-11.69,-17.24,-101.37,103.49,-1.49,-1.46,0.72
1997-05-07T15:48:20.800,-12.24,-16.64,-101.3,103.39,-1.49,-1.46,0.72
1997-05-07T15:48:21.134,-12.64,-16.2,-101.28,103.34,-1.49,-1.46,0.72
1997-05-07T15:48:21.466,-13.03,-15.89,-101.53,103.59,-1.49,-1.46,0.72
1997-05-07T15:48:21.800,-13.34,-16.05,-101.7,103.82,-1.49,-1.46,0.72
1997-05-07T15:48:22.133,-13.35,-16.15,-101.82,103.96,-1.49,-1.46,0.72
1997-05-07T15:48:22.467,-13.8,-16.3,-102.17,104.38,-1.49,-1.45,0.72
1997-05-07T15:48:22.800,-14.3,-16.33,-102.68,104.95,-1.49,-1.45,0.72
1997-05-07T15:48:23.134,-14.03,-16.35,-102.92,105.15,-1.49,-1.45,0.72
1997-05-07T15:48:23.467,-14.31,-16.5,-103.13,105.41,-1.49,-1.45,0.72
1997-05-07T15:48:23.800,-14.4,-16.39,-103.26,105.54,-1.49,-1.45,0.72
1997-05-07T15:48:24.134,-14.89,-16.19,-103.65,105.96,-1.49,-1.45,0.72
1997-05-07T15:48:24.467,-15.43,-15.72,-103.68,106,-1.49,-1.45,0.72
1997-05-07T15:48:24.800,-15.57,-15.73,-103.67,106,-1.49,-1.45,0.72
1997-05-07T15:48:25.134,-16.14,-15.63,-103.69,106.1,-1.49,-1.45,0.72
1997-05-07T15:48:25.467,-16.71,-15.57,-103.77,106.26,-1.49,-1.45,0.72
1997-05-07T15:48:25.800,-17.18,-15.5,-103.99,106.53,-1.49,-1.44,0.72
1997-05-07T15:48:26.134,-18.01,-15.32,-104.29,106.94,-1.49,-1.44,0.72
1997-05-07T15:48:26.466,-18.78,-15.18,-104.63,107.38,-1.49,-1.44,0.72
1997-05-07T15:48:26.800,-19.59,-14.98,-104.95,107.81,-1.49,-1.44,0.72
1997-05-07T15:48:27.133,-20.12,-15.11,-105.26,108.23,-1.49,-1.44,0.72
1997-05-07T15:48:27.467,-20.24,-14.85,-105.56,108.5,-1.49,-1.44,0.72
1997-05-07T15:48:27.800,-20.93,-14.18,-105.83,108.81,-1.49,-1.44,0.72
1997-05-07T15:48:28.134,-20.97,-14.1,-106.23,109.2,-1.49,-1.44,0.72
1997-05-07T15:48:28.467,-20.87,-14.09,-106.73,109.66,-1.49,-1.44,0.72
1997-05-07T15:48:28.800,-20.35,-14.65,-107.08,109.98,-1.49,-1.43,0.72
1997-05-07T15:48:29.133,-20.51,-15.31,-107.36,110.36,-1.49,-1.43,0.72
1997-05-07T15:48:29.467,-20.59,-15.7,-107.66,110.73,-1.49,-1.43,0.72
1997-05-07T15:48:29.800,-20.94,-15.99,-107.98,111.15,-1.49,-1.43,0.72
1997-05-07T15:48:30.133,-21.1,-16.15,-108.47,111.68,-1.49,-1.43,0.72
1997-05-07T15:48:30.467,-21.33,-15.31,-108.85,111.97,-1.49,-1.43,0.72
1997-05-07T15:48:30.800,-21.79,-14.14,-109.04,112.1,-1.49,-1.43,0.72
1997-05-07T15:48:31.133,-22.02,-13.72,-109.29,112.33,-1.49,-1.43,0.72
1997-05-07T15:48:31.467,-21.32,-14.23,-110.04,112.98,-1.49,-1.43,0.72
1997-05-07T15:48:31.800,-21.32,-13.47,-110.11,112.97,-1.49,-1.42,0.72
1997-05-07T15:48:32.133,-20.44,-13.11,-110.07,112.72,-1.49,-1.42,0.72
1997-05-07T15:48:32.467,-20.01,-13.29,-109.69,112.29,-1.49,-1.42,0.72
1997-05-07T15:48:32.800,-19.1,-13.31,-109.19,111.64,-1.49,-1.42,0.72
1997-05-07T15:48:33.133,-18.52,-13.7,-108.63,111.04,-1.49,-1.42,0.72
1997-05-07T15:48:33.467,-18.15,-13.59,-107.96,110.31,-1.49,-1.42,0.72
1997-05-07T15:48:33.800,-17.53,-13.62,-107.59,109.85,-1.49,-1.42,0.72
1997-05-07T15:48:34.133,-17.7,-13.45,-107.56,109.83,-1.49,-1.42,0.72
1997-05-07T15:48:34.467,-17.63,-13.92,-107.38,109.7,-1.49,-1.42,0.72
1997-05-07T15:48:34.800,-18.4,-13.2,-107.05,109.42,-1.49,-1.41,0.72
1997-05-07T15:48:35.133,-18.4,-12.58,-106.74,109.04,-1.49,-1.41,0.72
1997-05-07T15:48:35.467,-19.32,-12.12,-106.35,108.76,-1.49,-1.41,0.72
1997-05-07T15:48:35.800,-20.71,-11.33,-106.05,108.65,-1.49,-1.41,0.72
1997-05-07T15:48:36.133,-21.02,-11.35,-105.63,108.29,-1.49,-1.41,0.72
1997-05-07T15:48:36.467,-20.89,-11.5,-105.92,108.57,-1.49,-1.41,0.72
1997-05-07T15:48:36.800,-20.81,-11.11,-105.89,108.48,-1.49,-1.41,0.72
1997-05-07T15:48:37.133,-21.05,-10.68,-105.62,108.23,-1.49,-1.41,0.72
1997-05-07T15:48:37.467,-21.09,-9.56,-105.28,107.79,-1.49,-1.41,0.72
1997-05-07T15:48:37.800,-21.81,-8.5,-104.84,107.43,-1.49,-1.4,0.72
1997-05-07T15:48:38.133,-22.55,-8.56,-104.38,107.13,-1.49,-1.4,0.72
1997-05-07T15:48:38.467,-22.79,-8.62,-104.14,106.95,-1.49,-1.4,0.72
1997-05-07T15:48:38.800,-23.44,-8.47,-103.74,106.7,-1.49,-1.4,0.72
1997-05-07T15:48:39.133,-23.78,-8.77,-103.58,106.64,-1.49,-1.4,0.72
1997-05-07T15:48:39.467,-23.92,-9.22,-103.63,106.75,-1.49,-1.4,0.72
1997-05-07T15:48:39.800,-24.41,-9.32,-103.66,106.9,-1.49,-1.4,0.72
1997-05-07T15:48:40.133,-24.52,-10.03,-103.73,107.06,-1.49,-1.4,0.72
1997-05-07T15:48:40.467,-24.41,-10.8,-103.98,107.35,-1.49,-1.4,0.72
1997-05-07T15:48:40.800,-24.5,-11.38,-104.46,107.9,-1.49,-1.4,0.72
1997-05-07T15:48:41.133,-24.53,-11.99,-104.47,107.98,-1.49,-1.39,0.72
1997-05-07T15:48:41.467,-24.59,-13.25,-104.54,108.2,-1.49,-1.39,0.72
1997-05-07T15:48:41.800,-24.31,-14.57,-104.6,108.37,-1.49,-1.39,0.72
1997-05-07T15:48:42.133,-23.81,-15.85,-104.76,108.59,-1.49,-1.39,0.72
1997-05-07T15:48:42.467,-23.96,-16.61,-104.99,108.96,-1.49,-1.39,0.72
1997-05-07T15:48:42.800,-24.12,-17.46,-105.51,109.64,-1.49,-1.39,0.72
1997-05-07T15:48:43.133,-24.99,-16.55,-106.27,110.42,-1.49,-1.39,0.72
1997-05-07T15:48:43.467,-26.46,-15.6,-107.08,111.4,-1.49,-1.39,0.72
1997-05-07T15:48:43.800,-28.18,-14.25,-107.53,112.07,-1.49,-1.39,0.72
1997-05-07T15:48:44.133,-29.3,-13.67,-107.92,112.66,-1.49,-1.38,0.72
1997-05-07T15:48:44.467,-30.02,-14.16,-108.79,113.74,-1.49,-1.38,0.72
1997-05-07T15:48:44.800,-30.7,-14.02,-110.05,115.11,-1.49,-1.38,0.72
1997-05-07T15:48:45.133,-30.78,-13.34,-111.19,116.14,-1.49,-1.38,0.72
1997-05-07T15:48:45.467,-30.53,-14.01,-112.49,117.4,-1.49,-1.38,0.72
1997-05-07T15:48:45.800,-30.06,-15.05,-113.82,118.68,-1.49,-1.38,0.72
1997-05-07T15:48:46.133,-31.63,-13.23,-113.95,119,-1.49,-1.38,0.72
1997-05-07T15:48:46.467,-31.81,-9.63,-114.75,119.47,-1.49,-1.38,0.72
1997-05-07T15:48:46.800,-31.52,-5.9,-115.33,119.7,-1.49,-1.38,0.72
1997-05-07T15:48:47.133,-31.31,-2.25,-115.05,119.25,-1.49,-1.37,0.72
1997-05-07T15:48:47.467,-32.1,1.31,-114.53,118.95,-1.49,-1.37,0.72
1997-05-07T15:48:47.800,-32.59,3.74,-113.65,118.29,-1.49,-1.37,0.72
1997-05-07T15:48:48.133,-33,6.45,-112.67,117.58,-1.49,-1.37,0.72
1997-05-07T15:48:48.467,-33.1,8.01,-111.86,116.93,-1.49,-1.37,0.72
1997-05-07T15:48:48.800,-33.02,7.71,-112.74,117.73,-1.49,-1.37,0.72
1997-05-07T15:48:49.133,-32.09,10.53,-112.59,117.54,-1.49,-1.37,0.72
1997-05-07T15:48:49.467,-32.12,13.27,-111.74,117.02,-1.49,-1.37,0.72
1997-05-07T15:48:49.800,-33.42,14.51,-111.34,117.15,-1.49,-1.37,0.72
1997-05-07T15:48:50.133,-33.43,13.95,-111.67,117.4,-1.49,-1.36,0.72
1997-05-07T15:48:50.467,-34.23,15.33,-110.97,117.13,-1.49,-1.36,0.72
1997-05-07T15:48:50.800,-36.04,16.04,-110.68,117.5,-1.49,-1.36,0.72
1997-05-07T15:48:51.133,-36.51,15.39,-110.52,117.41,-1.49,-1.36,0.72
1997-05-07T15:48:51.467,-35.97,14.79,-109.86,116.54,-1.49,-1.36,0.72
1997-05-07T15:48:51.800,-36.03,14.57,-109.27,115.97,-1.49,-1.36,0.72
1997-05-07T15:48:52.133,-36.05,13.84,-109.01,115.64,-1.49,-1.36,0.72
1997-05-07T15:48:52.467,-35.34,12.17,-108.94,115.18,-1.49,-1.36,0.72
1997-05-07T15:48:52.800,-35.05,10.99,-108.69,114.73,-1.49,-1.36,0.72
1997-05-07T15:48:53.133,-34.51,10.28,-108.62,114.43,-1.49,-1.36,0.72
1997-05-07T15:48:53.467,-33.51,9.91,-108.5,113.99,-1.49,-1.35,0.72
1997-05-07T15:48:53.800,-33.01,9.41,-108.36,113.67,-1.49,-1.35,0.72
1997-05-07T15:48:54.133,-32.92,9.47,-107.89,113.19,-1.49,-1.35,0.72
1997-05-07T15:48:54.467,-31.58,7.02,-108.1,112.84,-1.49,-1.35,0.72
1997-05-07T15:48:54.800,-30.29,3.82,-108.1,112.33,-1.49,-1.35,0.72
1997-05-07T15:48:55.133,-29.67,1.98,-107.73,111.76,-1.49,-1.35,0.72
1997-05-07T15:48:55.467,-29.44,0.16,-107.41,111.37,-1.49,-1.35,0.72
1997-05-07T15:48:55.800,-29.38,0.41,-107.69,111.62,-1.49,-1.35,0.72
1997-05-07T15:48:56.134,-29.18,0.26,-108.28,112.15,-1.49,-1.35,0.72
1997-05-07T15:48:56.467,-29.72,0.52,-108.56,112.55,-1.49,-1.34,0.72
1997-05-07T15:48:56.800,-30.3,1.87,-108.73,112.89,-1.49,-1.34,0.72
1997-05-07T15:48:57.133,-30.92,2.96,-108.66,113.01,-1.49,-1.34,0.72
1997-05-07T15:48:57.467,-30.92,3.55,-109.16,113.51,-1.49,-1.34,0.72
1997-05-07T15:48:57.800,-30.93,5.1,-108.96,113.38,-1.49,-1.34,0.72
1997-05-07T15:48:58.134,-31.76,6.93,-108.71,113.47,-1.49,-1.34,0.72
1997-05-07T15:48:58.467,-31.27,6.6,-109.23,113.81,-1.49,-1.34,0.72
1997-05-07T15:48:58.800,-30.3,7.92,-110.25,114.62,-1.49,-1.34,0.72
1997-05-07T15:48:59.133,-30.84,10.7,-109.87,114.62,-1.49,-1.34,0.72
1997-05-07T15:48:59.467,-30.89,12.46,-109.28,114.25,-1.49,-1.33,0.72
1997-05-07T15:48:59.800,-31.91,14.09,-108.41,113.88,-1.49,-1.33,0.72
1997-05-07T15:49:00.134,-31.59,14.06,-108.01,113.41,-1.49,-1.33,0.72
1997-05-07T15:49:00.467,-29.92,14.16,-107.75,112.72,-1.49,-1.33,0.72
1997-05-07T15:49:00.800,-30.25,15.39,-107.12,112.37,-1.49,-1.33,0.72
1997-05-07T15:49:01.133,-29.68,14.94,-106.93,111.98,-1.49,-1.33,0.72
1997-05-07T15:49:01.467,-28.38,14.08,-106.82,111.42,-1.49,-1.33,0.72
1997-05-07T15:49:01.800,-27.68,12.28,-106.67,110.89,-1.49,-1.33,0.72
1997-05-07T15:49:02.134,-27.14,10.06,-106.87,110.72,-1.49,-1.33,0.72
1997-05-07T15:49:02.467,-25.43,7.25,-106.88,110.1,-1.49,-1.32,0.72
1997-05-07T15:49:02.800,-23.57,4.29,-106.33,108.99,-1.49,-1.32,0.72
1997-05-07T15:49:03.133,-22.39,2.21,-105.7,108.07,-1.49,-1.32,0.72
1997-05-07T15:49:03.467,-21.94,-0.06,-105,107.26,-1.49,-1.32,0.72
1997-05-07T15:49:03.800,-21.98,-1.25,-104.33,106.63,-1.49,-1.32,0.72
1997-05-07T15:49:04.134,-22.7,-2.85,-104.13,106.62,-1.49,-1.32,0.72
1997-05-07T15:49:04.467,-22.67,-5.85,-104.46,107.05,-1.49,-1.32,0.72
1997-05-07T15:49:04.800,-22.28,-8.63,-104.4,107.1,-1.49,-1.32,0.72
1997-05-07T15:49:05.133,-19.47,-8.89,-104.78,106.94,-1.49,-1.32,0.72
1997-05-07T15:49:05.467,-15.36,-7.12,-104.89,106.25,-1.49,-1.31,0.72
1997-05-07T15:49:05.800,-14.18,-6.65,-104.49,105.66,-1.49,-1.31,0.72
1997-05-07T15:49:06.134,-14.06,-4.85,-104.42,105.48,-1.49,-1.31,0.72
1997-05-07T15:49:06.467,-16.5,-1.03,-103.91,105.22,-1.49,-1.31,0.72
1997-05-07T15:49:06.800,-18.8,1.55,-103.32,105.03,-1.49,-1.31,0.72
1997-05-07T15:49:07.133,-22.32,4.09,-101.84,104.34,-1.49,-1.31,0.72
1997-05-07T15:49:07.467,-24.78,7.49,-99.47,102.78,-1.49,-1.31,0.72
1997-05-07T15:49:07.800,-18.48,9.47,-99.3,101.44,-1.49,-1.31,0.72
1997-05-07T15:49:08.134,-9.41,12.86,-101.32,102.57,-1.49,-1.31,0.72
1997-05-07T15:49:08.467,-5.03,18,-102.69,104.38,-1.49,-1.31,0.72
1997-05-07T15:49:08.800,-7.21,15.69,-103.74,105.17,-1.49,-1.3,0.72
1997-05-07T15:49:09.133,-10.94,14.14,-104.75,106.26,-1.49,-1.3,0.72
1997-05-07T15:49:09.467,-14.8,15.18,-106.12,108.22,-1.49,-1.3,0.72
1997-05-07T15:49:09.800,-18.44,12.74,-107.62,109.93,-1.49,-1.3,0.72
1997-05-07T15:49:10.134,-19.27,10.07,-108.24,110.41,-1.49,-1.3,0.72
1997-05-07T15:49:10.467,-21.69,10.78,-107.84,110.53,-1.49,-1.3,0.72
1997-05-07T15:49:10.800,-22.52,9.03,-107.77,110.47,-1.49,-1.3,0.72
1997-05-07T15:49:11.133,-23.08,8.32,-107.67,110.43,-1.49,-1.3,0.72
1997-05-07T15:49:11.467,-23.69,8.25,-107.28,110.17,-1.49,-1.3,0.72
1997-05-07T15:49:11.800,-23.11,8.42,-106.8,109.59,-1.49,-1.29,0.72
1997-05-07T15:49:12.134,-22.58,8.39,-107.53,110.19,-1.49,-1.29,0.72
1997-05-07T15:49:12.467,-22.55,5.52,-108.26,110.72,-1.49,-1.29,0.72
1997-05-07T15:49:12.800,-21.43,4.37,-108.57,110.75,-1.49,-1.29,0.72
1997-05-07T15:49:13.133,-21.33,2.17,-108.94,111.03,-1.49,-1.29,0.72
1997-05-07T15:49:13.467,-20.97,0.95,-108.93,110.93,-1.49,-1.29,0.72
1997-05-07T15:49:13.800,-20.91,0.33,-109.14,111.12,-1.49,-1.29,0.72
1997-05-07T15:49:14.134,-22.09,0.04,-109.42,111.63,-1.49,-1.29,0.72
1997-05-07T15:49:14.467,-23.07,0.72,-109.67,112.08,-1.49,-1.29,0.72
1997-05-07T15:49:14.800,-23.19,0.37,-109.95,112.37,-1.49,-1.28,0.72
1997-05-07T15:49:15.133,-23.4,-0.51,-110.04,112.51,-1.49,-1.28,0.72
1997-05-07T15:49:15.467,-23.35,-0.76,-110.09,112.54,-1.49,-1.28,0.72
1997-05-07T15:49:15.800,-23.87,-1.37,-110.42,112.98,-1.49,-1.28,0.72
1997-05-07T15:49:16.134,-23.65,-1.55,-110.75,113.26,-1.49,-1.28,0.72
1997-05-07T15:49:16.467,-23.57,-2.03,-110.9,113.4,-1.49,-1.28,0.72
1997-05-07T15:49:16.800,-24.05,-3.03,-110.87,113.49,-1.49,-1.28,0.72
1997-05-07T15:49:17.133,-22.62,-3.11,-111.2,113.52,-1.49,-1.28,0.72
1997-05-07T15:49:17.467,-20.73,-2.72,-110.68,112.64,-1.49,-1.28,0.72
1997-05-07T15:49:17.800,-20.89,-3.43,-109.97,111.99,-1.49,-1.27,0.72
1997-05-07T15:49:18.134,-21.55,-2.91,-109.76,111.89,-1.49,-1.27,0.72
1997-05-07T15:49:18.467,-21.35,-4.97,-109.07,111.25,-1.49,-1.27,0.72
1997-05-07T15:49:18.800,-21.56,-7.26,-108.25,110.62,-1.49,-1.27,0.72
1997-05-07T15:49:19.133,-21.17,-9.21,-107.5,109.95,-1.49,-1.27,0.72
1997-05-07T15:49:19.467,-21.75,-8.5,-107.87,110.37,-1.49,-1.27,0.72
1997-05-07T15:49:19.800,-21.64,-8.48,-108.06,110.54,-1.49,-1.27,0.72
1997-05-07T15:49:20.134,-21.38,-8.68,-107.68,110.12,-1.49,-1.27,0.72
1997-05-07T15:49:20.467,-22.03,-9,-107.42,110.02,-1.49,-1.27,0.72
1997-05-07T15:49:20.800,-22.07,-7.36,-107.84,110.32,-1.49,-1.26,0.72
1997-05-07T15:49:21.133,-23.5,-7.08,-107.73,110.49,-1.49,-1.26,0.72
1997-05-07T15:49:21.467,-23.38,-7.75,-107.86,110.63,-1.49,-1.26,0.72
1997-05-07T15:49:21.800,-21.51,-9.1,-108.2,110.69,-1.48,-1.26,0.72
1997-05-07T15:49:22.133,-21.37,-5.94,-108.25,110.5,-1.48,-1.26,0.72
1997-05-07T15:49:22.466,-22.42,-3.7,-107.91,110.28,-1.48,-1.26,0.72
1997-05-07T15:49:22.800,-22.56,-1.53,-107.71,110.06,-1.48,-1.26,0.72
1997-05-07T15:49:23.133,-24.87,-0.76,-107.58,110.42,-1.48,-1.26,0.72
1997-05-07T15:49:23.466,-26.13,1.1,-106.97,110.12,-1.48,-1.26,0.72
1997-05-07T15:49:23.800,-27.04,3.33,-107.02,110.43,-1.48,-1.26,0.72
1997-05-07T15:49:24.133,-27.38,5.47,-106.97,110.56,-1.48,-1.25,0.72
1997-05-07T15:49:24.467,-28.75,7.9,-106.02,110.14,-1.48,-1.25,0.72
1997-05-07T15:49:24.800,-30.27,8.81,-105.29,109.91,-1.48,-1.25,0.72
1997-05-07T15:49:25.133,-31.01,9.16,-104.85,109.72,-1.48,-1.25,0.72
1997-05-07T15:49:25.467,-31.38,9.82,-104.07,109.14,-1.48,-1.25,0.72
1997-05-07T15:49:25.800,-31.29,10.04,-103.8,108.88,-1.48,-1.25,0.72
1997-05-07T15:49:26.133,-32.95,12.25,-102.65,108.51,-1.48,-1.25,0.72
1997-05-07T15:49:26.467,-34.22,13.73,-102.14,108.59,-1.48,-1.25,0.72
1997-05-07T15:49:26.800,-35.59,16.05,-101.93,109.15,-1.48,-1.25,0.72
1997-05-07T15:49:27.133,-37.08,16.56,-101.66,109.47,-1.48,-1.24,0.72
1997-05-07T15:49:27.467,-38.36,17.31,-101.31,109.7,-1.48,-1.24,0.72
1997-05-07T15:49:27.800,-39.02,18.83,-100.66,109.59,-1.48,-1.24,0.72
1997-05-07T15:49:28.133,-40.6,21.01,-99.81,109.78,-1.48,-1.24,0.72
1997-05-07T15:49:28.467,-40.88,22.82,-99.46,109.93,-1.48,-1.24,0.72
1997-05-07T15:49:28.800,-41.72,23.7,-98.99,110.01,-1.48,-1.24,0.72
1997-05-07T15:49:29.133,-41.84,26.32,-99,110.66,-1.48,-1.24,0.72
1997-05-07T15:49:29.467,-43.86,28.04,-98.55,111.46,-1.48,-1.24,0.73
1997-05-07T15:49:29.800,-45.39,30.34,-98.06,112.23,-1.48,-1.24,0.73
1997-05-07T15:49:30.133,-46.25,32,-98.08,113.07,-1.48,-1.23,0.73
1997-05-07T15:49:30.467,-45.71,31.71,-99.63,114.11,-1.48,-1.23,0.73
1997-05-07T15:49:30.800,-47.29,34.79,-98.27,114.47,-1.48,-1.23,0.73
1997-05-07T15:49:31.133,-49.83,37.18,-96.9,115.13,-1.48,-1.23,0.73
1997-05-07T15:49:31.467,-46.1,38.59,-99.59,116.32,-1.48,-1.23,0.73
1997-05-07T15:49:31.800,-39.72,40.62,-101.95,116.71,-1.48,-1.23,0.73
1997-05-07T15:49:32.133,-36.17,41.67,-101.88,115.87,-1.48,-1.23,0.73
1997-05-07T15:49:32.467,-34.28,43.83,-100.62,114.98,-1.48,-1.23,0.73
1997-05-07T15:49:32.800,-33.72,45.6,-98.65,113.79,-1.48,-1.23,0.73
1997-05-07T15:49:33.133,-32.82,46.48,-97.83,113.17,-1.48,-1.22,0.73
1997-05-07T15:49:33.467,-31.95,50.45,-95.99,113.05,-1.48,-1.22,0.73
1997-05-07T15:49:33.800,-31.79,52.07,-95.23,113.1,-1.48,-1.22,0.73
1997-05-07T15:49:34.133,-30.29,51.39,-95.94,112.97,-1.48,-1.22,0.73
1997-05-07T15:49:34.467,-29.33,50.87,-95.64,112.23,-1.48,-1.22,0.73
1997-05-07T15:49:34.800,-30.89,51.37,-94.7,112.08,-1.48,-1.22,0.73
1997-05-07T15:49:35.133,-31.21,51.01,-94.42,111.77,-1.48,-1.22,0.73
1997-05-07T15:49:35.467,-31.26,52.03,-93.77,111.7,-1.48,-1.22,0.73
1997-05-07T15:49:35.800,-33.2,52.25,-91.6,110.56,-1.48,-1.22,0.73
1997-05-07T15:49:36.133,-33.5,53.66,-90.69,110.58,-1.48,-1.22,0.73
1997-05-07T15:49:36.467,-35.55,54.01,-90.26,111.03,-1.48,-1.21,0.73
1997-05-07T15:49:36.800,-36.38,54.56,-89.07,110.61,-1.48,-1.21,0.73
1997-05-07T15:49:37.133,-36.31,55.41,-87.03,109.38,-1.48,-1.21,0.73
1997-05-07T15:49:37.467,-35.67,56.61,-85.62,108.66,-1.48,-1.21,0.73
1997-05-07T15:49:37.800,-36.67,56.7,-84.49,108.16,-1.48,-1.21,0.73
1997-05-07T15:49:38.133,-36.97,55.89,-84.24,107.64,-1.48,-1.21,0.73
1997-05-07T15:49:38.467,-37.59,54.82,-84.35,107.39,-1.48,-1.21,0.73
