Date and Time,B(x) nT,B(y) nT,B(z) nT,B-mag nT,x (Rj),y (Rj),z (Rj)
1996-06-27T06:15:25.560,66.58,-85.77,-14.33,109.52,0.35,-2.67,0.28
1996-06-27T06:15:25.927,66.55,-85.97,-15.98,109.89,0.35,-2.67,0.28
1996-06-27T06:15:26.227,66.68,-86.34,-17.03,110.41,0.35,-2.67,0.28
1996-06-27T06:15:26.593,65.36,-87.84,-18.11,110.98,0.35,-2.67,0.28
1996-06-27T06:15:26.893,64.96,-88.23,-19.11,111.22,0.35,-2.67,0.28
1996-06-27T06:15:27.260,65.27,-88.02,-21.07,111.59,0.35,-2.67,0.28
1996-06-27T06:15:27.560,65.25,-88.03,-22.45,111.85,0.35,-2.66,0.28
1996-06-27T06:15:27.927,65.14,-87.73,-24.1,111.9,0.35,-2.66,0.28
1996-06-27T06:15:28.227,65.26,-87.37,-25.6,112.02,0.35,-2.66,0.28
1996-06-27T06:15:28.593,65.54,-86.71,-26.91,111.97,0.35,-2.66,0.28
1996-06-27T06:15:28.893,65.74,-86.39,-27.93,112.1,0.35,-2.66,0.28
1996-06-27T06:15:29.260,65.69,-85.94,-29.3,112.07,0.35,-2.66,0.28
1996-06-27T06:15:29.560,65.77,-85.49,-30.24,112.02,0.35,-2.66,0.28
1996-06-27T06:15:29.927,65.71,-85.16,-31,111.94,0.35,-2.66,0.28
1996-06-27T06:15:30.227,65.74,-84.84,-31.73,111.92,0.35,-2.66,0.28
1996-06-27T06:15:30.593,65.65,-84.48,-32.39,111.78,0.35,-2.66,0.28
1996-06-27T06:15:30.893,65.63,-84.08,-33.1,111.68,0.35,-2.66,0.28
1996-06-27T06:15:31.260,65.64,-84.02,-33.36,111.72,0.35,-2.65,0.28
1996-06-27T06:15:31.560,65.7,-83.85,-33.45,111.66,0.36,-2.65,0.28
1996-06-27T06:15:31.927,65.91,-83.59,-33.48,111.6,0.36,-2.65,0.28
1996-06-27T06:15:32.227,65.98,-83.55,-33.15,111.5,0.36,-2.65,0.28
1996-06-27T06:15:32.593,66,-83.42,-33.48,111.52,0.36,-2.65,0.28
1996-06-27T06:15:32.893,65.8,-83.1,-35.06,111.64,0.36,-2.65,0.28
1996-06-27T06:15:33.260,65.86,-82.84,-35.54,111.64,0.36,-2.65,0.28
1996-06-27T06:15:33.560,66.1,-82.93,-35.11,111.71,0.36,-2.65,0.28
1996-06-27T06:15:33.927,66.36,-83.24,-33.87,111.71,0.36,-2.65,0.28
1996-06-27T06:15:34.227,66.58,-83.73,-32.98,111.95,0.36,-2.65,0.28
1996-06-27T06:15:34.593,66.83,-84.01,-32.38,112.13,0.36,-2.65,0.28
1996-06-27T06:15:34.893,67.16,-84.1,-31.31,112.09,0.36,-2.64,0.28
1996-06-27T06:15:35.260,67.17,-84.34,-30.99,112.19,0.36,-2.64,0.29
1996-06-27T06:15:35.560,67.34,-84.5,-31.08,112.43,0.36,-2.64,0.29
1996-06-27T06:15:35.927,67.46,-84.54,-30.8,112.46,0.36,-2.64,0.29
1996-06-27T06:15:36.227,67.5,-84.87,-30.56,112.66,0.36,-2.64,0.29
1996-06-27T06:15:36.593,67.36,-85.08,-30.74,112.79,0.36,-2.64,0.29
1996-06-27T06:15:36.893,67.23,-84.97,-31.47,112.83,0.36,-2.64,0.29
1996-06-27T06:15:37.260,67.15,-85.27,-31.96,113.14,0.36,-2.64,0.29
1996-06-27T06:15:37.560,67.02,-85.4,-32.6,113.35,0.36,-2.64,0.29
1996-06-27T06:15:37.927,66.63,-85.57,-33.09,113.39,0.36,-2.64,0.29
1996-06-27T06:15:38.227,66.4,-85.66,-33.81,113.53,0.36,-2.64,0.29
1996-06-27T06:15:38.593,65.88,-85.7,-35.15,113.67,0.36,-2.63,0.29
1996-06-27T06:15:38.893,65.6,-85.79,-35.31,113.62,0.36,-2.63,0.29
1996-06-27T06:15:39.260,65.36,-86.16,-35.43,113.8,0.36,-2.63,0.29
1996-06-27T06:15:39.560,64.97,-86.46,-35.6,113.86,0.36,-2.63,0.29
1996-06-27T06:15:39.927,64.7,-87.05,-35.83,114.23,0.36,-2.63,0.29
1996-06-27T06:15:40.227,64.56,-87.02,-36.08,114.2,0.36,-2.63,0.29
1996-06-27T06:15:40.593,64.3,-87.21,-36.37,114.29,0.36,-2.63,0.29
1996-06-27T06:15:40.893,64.2,-87.42,-36.43,114.41,0.36,-2.63,0.29
1996-06-27T06:15:41.260,64.22,-87.44,-36.56,114.49,0.36,-2.63,0.29
1996-06-27T06:15:41.560,64.25,-87.37,-37.01,114.59,0.36,-2.63,0.29
1996-06-27T06:15:41.927,64.39,-87.05,-37.36,114.54,0.36,-2.63,0.29
1996-06-27T06:15:42.227,64.3,-87.13,-37.26,114.52,0.36,-2.62,0.29
1996-06-27T06:15:42.593,64.03,-87.26,-37.37,114.5,0.36,-2.62,0.29
1996-06-27T06:15:42.893,63.95,-87.47,-37.29,114.59,0.37,-2.62,0.29
1996-06-27T06:15:43.260,63.71,-87.55,-37.01,114.43,0.37,-2.62,0.29
1996-06-27T06:15:43.560,63.57,-87.61,-36.72,114.31,0.37,-2.62,0.29
1996-06-27T06:15:43.927,63.33,-87.54,-36.82,114.15,0.37,-2.62,0.29
1996-06-27T06:15:44.227,63.13,-87.58,-36.78,114.05,0.37,-2.62,0.29
1996-06-27T06:15:44.593,62.84,-87.52,-36.86,113.87,0.37,-2.62,0.29
1996-06-27T06:15:44.893,62.44,-87.59,-37.11,113.79,0.37,-2.62,0.29
1996-06-27T06:15:45.260,62.24,-87.78,-37.19,113.85,0.37,-2.62,0.29
1996-06-27T06:15:45.560,62.14,-87.54,-37.33,113.65,0.37,-2.62,0.29
1996-06-27T06:15:45.927,62.37,-87.01,-37.55,113.45,0.37,-2.61,0.29
1996-06-27T06:15:46.227,62.35,-86.56,-37.68,113.13,0.37,-2.61,0.29
1996-06-27T06:15:46.593,62.31,-86.23,-38.01,112.97,0.37,-2.61,0.29
1996-06-27T06:15:46.893,62.18,-86.15,-38.29,112.94,0.37,-2.61,0.29
1996-06-27T06:15:47.260,61.93,-85.93,-38.63,112.75,0.37,-2.61,0.29
1996-06-27T06:15:47.560,61.92,-85.68,-39,112.68,0.37,-2.61,0.29
1996-06-27T06:15:47.927,61.66,-85.38,-39.61,112.52,0.37,-2.61,0.29
1996-06-27T06:15:48.227,61.52,-85.25,-39.62,112.35,0.37,-2.61,0.29
1996-06-27T06:15:48.593,61.32,-85.04,-39.68,112.1,0.37,-2.61,0.29
1996-06-27T06:15:48.893,61.17,-84.93,-40,112.05,0.37,-2.61,0.29
1996-06-27T06:15:49.260,60.79,-84.79,-40.89,112.05,0.37,-2.61,0.29
1996-06-27T06:15:49.560,60.5,-84.5,-41.67,111.97,0.37,-2.6,0.29
1996-06-27T06:15:49.927,60.05,-84.23,-42.51,111.84,0.37,-2.6,0.29
1996-06-27T06:15:50.227,59.84,-84,-43.1,111.78,0.37,-2.6,0.29
1996-06-27T06:15:50.593,59.61,-83.85,-43.61,111.74,0.37,-2.6,0.29
1996-06-27T06:15:50.893,59.77,-83.62,-43.64,111.67,0.37,-2.6,0.29
1996-06-27T06:15:51.260,59.91,-83.46,-43.72,111.65,0.37,-2.6,0.29
1996-06-27T06:15:51.560,59.91,-83.08,-44.02,111.49,0.37,-2.6,0.29
1996-06-27T06:15:51.927,60.22,-82.42,-44.42,111.32,0.37,-2.6,0.29
1996-06-27T06:15:52.227,60.58,-82.4,-43.89,111.29,0.37,-2.6,0.29
1996-06-27T06:15:52.593,61.17,-82.17,-42.93,111.07,0.37,-2.6,0.29
1996-06-27T06:15:52.893,62.2,-81,-43.11,110.85,0.37,-2.6,0.29
1996-06-27T06:15:53.260,63.6,-79.58,-42.31,110.31,0.37,-2.59,0.29
1996-06-27T06:15:53.560,63.78,-80.14,-39.38,109.73,0.37,-2.59,0.29
1996-06-27T06:15:53.927,63.22,-81.43,-34.61,108.74,0.37,-2.59,0.29
1996-06-27T06:15:54.227,63.04,-82.06,-30.9,108,0.38,-2.59,0.29
1996-06-27T06:15:54.593,62.66,-82.52,-27,107.07,0.38,-2.59,0.29
1996-06-27T06:15:54.893,62.79,-81.79,-24.51,105.99,0.38,-2.59,0.29
1996-06-27T06:15:55.260,60.67,-82.8,-19.8,104.54,0.38,-2.59,0.29
1996-06-27T06:15:55.560,58.67,-82.96,-17.93,103.18,0.38,-2.59,0.3
1996-06-27T06:15:55.927,57.15,-83.65,-16.87,102.7,0.38,-2.59,0.3
1996-06-27T06:15:56.227,57.57,-82.84,-15.81,102.11,0.38,-2.59,0.3
1996-06-27T06:15:56.593,57.77,-82.3,-14.64,101.61,0.38,-2.59,0.3
1996-06-27T06:15:56.893,59.65,-81.63,-12.64,101.88,0.38,-2.58,0.3
1996-06-27T06:15:57.260,61.52,-81.96,-10.87,103.06,0.38,-2.58,0.3
1996-06-27T06:15:57.560,62.58,-81.94,-10.92,103.68,0.38,-2.58,0.3
1996-06-27T06:15:57.927,62.25,-82.79,-11.93,104.26,0.38,-2.58,0.3
1996-06-27T06:15:58.227,63.66,-82.26,-11.74,104.68,0.38,-2.58,0.3
1996-06-27T06:15:58.593,65.64,-81.74,-11.95,105.51,0.38,-2.58,0.3
1996-06-27T06:15:58.893,63.47,-83.35,-15.94,105.97,0.38,-2.58,0.3
1996-06-27T06:15:59.260,63.17,-82.51,-17.31,105.35,0.38,-2.58,0.3
1996-06-27T06:15:59.560,63.34,-82.49,-17.2,105.41,0.38,-2.58,0.3
1996-06-27T06:15:59.927,63.36,-82.54,-18.21,105.64,0.38,-2.58,0.3
1996-06-27T06:16:00.227,62.02,-83.78,-19.32,106.01,0.38,-2.58,0.3
1996-06-27T06:16:00.593,60.47,-84.02,-21.02,105.63,0.38,-2.57,0.3
1996-06-27T06:16:00.893,60.86,-83.73,-20.34,105.49,0.38,-2.57,0.3
1996-06-27T06:16:01.260,60.74,-83.22,-20.81,105.11,0.38,-2.57,0.3
1996-06-27T06:16:01.560,60.06,-82.99,-24.39,105.31,0.38,-2.57,0.3
1996-06-27T06:16:01.927,59.77,-82.37,-25.9,105.01,0.38,-2.57,0.3
1996-06-27T06:16:02.227,59.58,-82.52,-25.58,104.94,0.38,-2.57,0.3
1996-06-27T06:16:02.593,59.28,-82.71,-24.71,104.72,0.38,-2.57,0.3
1996-06-27T06:16:02.893,59.98,-82.83,-22.88,104.8,0.38,-2.57,0.3
1996-06-27T06:16:03.260,59.19,-84.39,-20.82,105.16,0.38,-2.57,0.3
1996-06-27T06:16:03.560,58.66,-85.19,-19.57,105.27,0.38,-2.57,0.3
1996-06-27T06:16:03.927,59.81,-85.4,-16.53,105.56,0.38,-2.57,0.3
1996-06-27T06:16:04.227,61.22,-84.95,-14.11,105.66,0.38,-2.56,0.3
1996-06-27T06:16:04.593,62.66,-84.07,-13.4,105.71,0.38,-2.56,0.3
1996-06-27T06:16:04.893,62.03,-84.98,-12.19,105.92,0.38,-2.56,0.3
1996-06-27T06:16:05.260,62.73,-85.04,-10.16,106.16,0.39,-2.56,0.3
1996-06-27T06:16:05.560,63.83,-84.55,-8.3,106.27,0.39,-2.56,0.3
1996-06-27T06:16:05.927,66.56,-82.91,-5.78,106.48,0.39,-2.56,0.3
1996-06-27T06:16:06.227,68.15,-81.81,-7.52,106.74,0.39,-2.56,0.3
1996-06-27T06:16:06.593,66.74,-82.46,-12.06,106.76,0.39,-2.56,0.3
1996-06-27T06:16:06.893,66.04,-83.01,-12.88,106.85,0.39,-2.56,0.3
1996-06-27T06:16:07.260,64.64,-83.79,-14.97,106.88,0.39,-2.56,0.3
1996-06-27T06:16:07.560,65.28,-83.2,-14.88,106.79,0.39,-2.56,0.3
1996-06-27T06:16:07.927,65.2,-83.4,-15.45,106.99,0.39,-2.55,0.3
1996-06-27T06:16:08.227,64.88,-83.44,-17.03,107.07,0.39,-2.55,0.3
1996-06-27T06:16:08.593,65.72,-82.6,-17,106.92,0.39,-2.55,0.3
1996-06-27T06:16:08.893,67.55,-81.64,-14.51,106.95,0.39,-2.55,0.3
1996-06-27T06:16:09.260,67.81,-81.73,-14.72,107.21,0.39,-2.55,0.3
1996-06-27T06:16:09.560,67.63,-81.84,-15.56,107.3,0.39,-2.55,0.3
1996-06-27T06:16:09.927,68.19,-81.39,-15.53,107.31,0.39,-2.55,0.3
1996-06-27T06:16:10.227,68.05,-81.64,-15.59,107.42,0.39,-2.55,0.3
1996-06-27T06:16:10.593,68.26,-81.31,-15.8,107.34,0.39,-2.55,0.3
1996-06-27T06:16:10.893,67.43,-81.75,-16.88,107.3,0.39,-2.55,0.3
1996-06-27T06:16:11.260,68.58,-80.61,-15.86,107.02,0.39,-2.55,0.3
1996-06-27T06:16:11.560,68.7,-80.59,-16.16,107.12,0.39,-2.55,0.3
1996-06-27T06:16:11.927,69.19,-80.06,-16.86,107.15,0.39,-2.54,0.3
1996-06-27T06:16:12.227,69.83,-79.32,-16.44,106.95,0.39,-2.54,0.3
1996-06-27T06:16:12.593,69.92,-79.45,-16.41,107.1,0.39,-2.54,0.3
1996-06-27T06:16:12.893,70.33,-79.24,-16.18,107.17,0.39,-2.54,0.3
1996-06-27T06:16:13.260,70.59,-78.95,-16.52,107.18,0.39,-2.54,0.3
1996-06-27T06:16:13.560,70.51,-79.02,-16.42,107.17,0.39,-2.54,0.3
1996-06-27T06:16:13.927,70.88,-78.95,-16.38,107.35,0.39,-2.54,0.3
1996-06-27T06:16:14.227,70.75,-79.07,-16.84,107.43,0.39,-2.54,0.3
1996-06-27T06:16:14.593,70.23,-79.39,-17.11,107.37,0.39,-2.54,0.3
1996-06-27T06:16:14.893,70.29,-79.37,-16.67,107.32,0.39,-2.54,0.3
1996-06-27T06:16:15.260,69.8,-79.71,-15.89,107.13,0.39,-2.54,0.3
1996-06-27T06:16:15.560,69.94,-79.42,-15.72,106.99,0.39,-2.53,0.3
1996-06-27T06:16:15.927,71.27,-78.43,-14.97,107.03,0.39,-2.53,0.31
1996-06-27T06:16:16.227,72.06,-77.61,-14.6,106.9,0.39,-2.53,0.31
1996-06-27T06:16:16.593,72.84,-77.04,-15.05,107.09,0.4,-2.53,0.31
1996-06-27T06:16:16.893,72.85,-77.14,-14.8,107.13,0.4,-2.53,0.31
1996-06-27T06:16:17.260,73.49,-76.46,-14.43,107.03,0.4,-2.53,0.31
1996-06-27T06:16:17.560,74.29,-75.9,-13.9,107.11,0.4,-2.53,0.31
1996-06-27T06:16:17.927,74.42,-75.94,-13.34,107.15,0.4,-2.53,0.31
1996-06-27T06:16:18.227,74.97,-75.33,-13.2,107.1,0.4,-2.53,0.31
1996-06-27T06:16:18.593,75.51,-74.98,-13.08,107.21,0.4,-2.53,0.31
1996-06-27T06:16:18.893,75.43,-75.05,-12.88,107.18,0.4,-2.53,0.31
1996-06-27T06:16:19.260,75.69,-74.82,-12.26,107.14,0.4,-2.52,0.31
1996-06-27T06:16:19.560,75.86,-74.41,-12.18,106.95,0.4,-2.52,0.31
1996-06-27T06:16:19.927,76.23,-73.98,-12,106.9,0.4,-2.52,0.31
1996-06-27T06:16:20.227,76.6,-73.63,-11.47,106.87,0.4,-2.52,0.31
1996-06-27T06:16:20.593,77.12,-73.23,-11.03,106.92,0.4,-2.52,0.31
1996-06-27T06:16:20.893,77.16,-73.28,-11.45,107.03,0.4,-2.52,0.31
1996-06-27T06:16:21.260,76.84,-73.47,-11.05,106.88,0.4,-2.52,0.31
1996-06-27T06:16:21.560,76.61,-73.65,-10.29,106.76,0.4,-2.52,0.31
1996-06-27T06:16:21.927,76.33,-73.77,-9.32,106.56,0.4,-2.52,0.31
1996-06-27T06:16:22.227,76.94,-73.11,-8.68,106.49,0.4,-2.52,0.31
1996-06-27T06:16:22.593,77.39,-72.85,-7.47,106.55,0.4,-2.52,0.31
1996-06-27T06:16:22.893,77.22,-72.94,-7.24,106.47,0.4,-2.51,0.31
1996-06-27T06:16:23.260,77.55,-72.78,-7.1,106.59,0.4,-2.51,0.31
1996-06-27T06:16:23.560,77.66,-72.65,-7.53,106.61,0.4,-2.51,0.31
1996-06-27T06:16:23.927,76.74,-73.35,-6.87,106.38,0.4,-2.51,0.31
1996-06-27T06:16:24.227,76.49,-73.55,-6.53,106.32,0.4,-2.51,0.31
1996-06-27T06:16:24.593,76.31,-73.52,-6.67,106.18,0.4,-2.51,0.31
1996-06-27T06:16:24.893,75.99,-73.87,-6.82,106.2,0.4,-2.51,0.31
1996-06-27T06:16:25.260,75.72,-74.11,-6.65,106.16,0.4,-2.51,0.31
1996-06-27T06:16:25.560,74.99,-74.86,-6.48,106.16,0.4,-2.51,0.31
1996-06-27T06:16:25.927,74.51,-75.34,-6.53,106.16,0.4,-2.51,0.31
1996-06-27T06:16:26.227,74.56,-74.73,-6.55,105.77,0.4,-2.51,0.31
1996-06-27T06:16:26.593,74.92,-74.14,-5.95,105.57,0.4,-2.5,0.31
1996-06-27T06:16:26.893,75.17,-73.81,-5.42,105.49,0.4,-2.5,0.31
1996-06-27T06:16:27.260,75.62,-73.23,-5.07,105.39,0.4,-2.5,0.31
1996-06-27T06:16:27.560,75.37,-73.28,-5.39,105.26,0.4,-2.5,0.31
1996-06-27T06:16:27.927,74.52,-74.03,-6.95,105.27,0.41,-2.5,0.31
1996-06-27T06:16:28.227,73.72,-74.56,-8.77,105.22,0.41,-2.5,0.31
1996-06-27T06:16:28.593,73.59,-74.58,-9.56,105.21,0.41,-2.5,0.31
1996-06-27T06:16:28.893,73.78,-74.43,-9.08,105.19,0.41,-2.5,0.31
1996-06-27T06:16:29.260,74.07,-74.05,-8.94,105.12,0.41,-2.5,0.31
1996-06-27T06:16:29.560,73.72,-74.38,-9.79,105.18,0.41,-2.5,0.31
1996-06-27T06:16:29.927,73.15,-74.75,-10.53,105.12,0.41,-2.5,0.31
1996-06-27T06:16:30.227,72.96,-74.8,-10.37,105,0.41,-2.49,0.31
1996-06-27T06:16:30.593,73.22,-74.57,-9.51,104.94,0.41,-2.49,0.31
1996-06-27T06:16:30.893,73.65,-74.11,-9.23,104.89,0.41,-2.49,0.31
1996-06-27T06:16:31.260,72.33,-74.7,-10.72,104.54,0.41,-2.49,0.31
1996-06-27T06:16:31.560,72.07,-74.78,-11.59,104.5,0.41,-2.49,0.31
1996-06-27T06:16:31.927,72.22,-74.61,-11.66,104.49,0.41,-2.49,0.31
1996-06-27T06:16:32.227,71.85,-74.98,-11.49,104.48,0.41,-2.49,0.31
1996-06-27T06:16:32.593,71.93,-75.25,-10.76,104.65,0.41,-2.49,0.31
1996-06-27T06:16:32.893,72.21,-75.05,-9.92,104.62,0.41,-2.49,0.31
1996-06-27T06:16:33.260,72.81,-74.54,-9.28,104.61,0.41,-2.49,0.31
1996-06-27T06:16:33.560,73.32,-73.87,-9.5,104.51,0.41,-2.49,0.31
1996-06-27T06:16:33.927,73.48,-73.25,-10.19,104.26,0.41,-2.48,0.31
1996-06-27T06:16:34.227,74.1,-72.3,-10.45,104.06,0.41,-2.48,0.31
1996-06-27T06:16:34.593,74.76,-71.3,-10.04,103.79,0.41,-2.48,0.31
1996-06-27T06:16:34.893,74.74,-71.18,-9.42,103.64,0.41,-2.48,0.31
1996-06-27T06:16:35.260,74.59,-71.1,-8.78,103.42,0.41,-2.48,0.31
1996-06-27T06:16:35.560,74.59,-70.97,-8.1,103.27,0.41,-2.48,0.31
1996-06-27T06:16:35.927,73.81,-71.26,-7.39,102.86,0.41,-2.48,0.31
1996-06-27T06:16:36.227,72.95,-71.74,-7.46,102.59,0.41,-2.48,0.32
1996-06-27T06:16:36.593,72.22,-72.26,-6.46,102.37,0.41,-2.48,0.32
1996-06-27T06:16:36.893,71.86,-72.42,-6.06,102.2,0.41,-2.48,0.32
1996-06-27T06:16:37.260,71.34,-72.95,-3.8,102.11,0.41,-2.48,0.32
1996-06-27T06:16:37.560,71.31,-72.94,-3.58,102.07,0.41,-2.47,0.32
1996-06-27T06:16:37.927,71.22,-73.14,-3.34,102.14,0.41,-2.47,0.32
1996-06-27T06:16:38.227,71.01,-73.3,-3.32,102.11,0.41,-2.47,0.32
1996-06-27T06:16:38.593,70.6,-73.62,-3.38,102.05,0.41,-2.47,0.32
1996-06-27T06:16:38.893,70.37,-73.62,-3.25,101.89,0.41,-2.47,0.32
1996-06-27T06:16:39.260,70.1,-73.91,-3.58,101.93,0.42,-2.47,0.32
1996-06-27T06:16:39.560,70.52,-73.55,-3.43,101.96,0.42,-2.47,0.32
1996-06-27T06:16:39.927,70.92,-73.1,-3.62,101.92,0.42,-2.47,0.32
1996-06-27T06:16:40.227,71.27,-72.75,-3.97,101.92,0.42,-2.47,0.32
1996-06-27T06:16:40.593,71.38,-72.53,-4.13,101.85,0.42,-2.47,0.32
1996-06-27T06:16:40.893,71.24,-72.34,-4.05,101.62,0.42,-2.47,0.32
1996-06-27T06:16:41.260,71.69,-71.7,-5.14,101.52,0.42,-2.46,0.32
1996-06-27T06:16:41.560,72.29,-71.39,-5.57,101.75,0.42,-2.46,0.32
1996-06-27T06:16:41.927,73.24,-70.68,-6.14,101.97,0.42,-2.46,0.32
1996-06-27T06:16:42.227,73.5,-70.71,-6.75,102.21,0.42,-2.46,0.32
1996-06-27T06:16:42.593,72.27,-72.54,-6.8,102.62,0.42,-2.46,0.32
1996-06-27T06:16:42.893,71.6,-73.71,-6.61,102.98,0.42,-2.46,0.32
1996-06-27T06:16:43.260,72.3,-73.48,-6.94,103.32,0.42,-2.46,0.32
1996-06-27T06:16:43.560,72.89,-73.28,-6.75,103.58,0.42,-2.46,0.32
1996-06-27T06:16:43.927,72.9,-73.27,-6.09,103.53,0.42,-2.46,0.32
1996-06-27T06:16:44.227,72.42,-73.78,-5.51,103.53,0.42,-2.46,0.32
1996-06-27T06:16:44.593,73.01,-73.41,-5.15,103.67,0.42,-2.46,0.32
1996-06-27T06:16:44.893,73.35,-73.07,-5.06,103.66,0.42,-2.45,0.32
1996-06-27T06:16:45.260,74.37,-72.39,-5.35,103.92,0.42,-2.45,0.32
1996-06-27T06:16:45.560,73.99,-72.75,-5.61,103.91,0.42,-2.45,0.32
1996-06-27T06:16:45.927,74.14,-73.02,-5.39,104.2,0.42,-2.45,0.32
1996-06-27T06:16:46.227,74.22,-72.97,-6.99,104.31,0.42,-2.45,0.32
1996-06-27T06:16:46.593,74.01,-73.05,-7.6,104.27,0.42,-2.45,0.32
1996-06-27T06:16:46.893,73.64,-73.5,-8.19,104.36,0.42,-2.45,0.32
1996-06-27T06:16:47.260,73.98,-73.39,-8.29,104.54,0.42,-2.45,0.32
1996-06-27T06:16:47.560,74.13,-73.39,-8.64,104.67,0.42,-2.45,0.32
1996-06-27T06:16:47.927,73.89,-73.44,-8.93,104.56,0.42,-2.45,0.32
1996-06-27T06:16:48.227,73.43,-73.53,-9.3,104.34,0.42,-2.45,0.32
1996-06-27T06:16:48.593,73.35,-73.89,-9.01,104.5,0.42,-2.44,0.32
1996-06-27T06:16:48.893,73.39,-74.04,-10.2,104.74,0.42,-2.44,0.32
1996-06-27T06:16:49.260,73.43,-73.81,-10.45,104.64,0.42,-2.44,0.32
1996-06-27T06:16:49.560,74.21,-73.08,-11.18,104.75,0.42,-2.44,0.32
1996-06-27T06:16:49.927,73.96,-72.79,-10.92,104.34,0.42,-2.44,0.32
1996-06-27T06:16:50.227,73.54,-73.09,-11.04,104.27,0.42,-2.44,0.32
1996-06-27T06:16:50.593,73.84,-72.6,-10.93,104.13,0.43,-2.44,0.32
1996-06-27T06:16:50.893,73.67,-72.97,-10.24,104.19,0.43,-2.44,0.32
1996-06-27T06:16:51.260,73.09,-73.27,-10.07,103.98,0.43,-2.44,0.32
1996-06-27T06:16:51.560,72.65,-73.77,-9.51,103.97,0.43,-2.44,0.32
1996-06-27T06:16:51.927,72.87,-73.59,-9.14,103.97,0.43,-2.44,0.32
1996-06-27T06:16:52.227,73.67,-73.08,-8.1,104.09,0.43,-2.43,0.32
1996-06-27T06:16:52.593,74.11,-72.19,-7.87,103.76,0.43,-2.43,0.32
1996-06-27T06:16:52.893,74,-72.21,-7.79,103.69,0.43,-2.43,0.32
1996-06-27T06:16:53.260,73.51,-72.45,-7.49,103.48,0.43,-2.43,0.32
1996-06-27T06:16:53.560,72.79,-72.84,-8.25,103.3,0.43,-2.43,0.32
1996-06-27T06:16:53.927,71.64,-73.75,-9.23,103.23,0.43,-2.43,0.32
1996-06-27T06:16:54.227,71.45,-73.99,-9.46,103.3,0.43,-2.43,0.32
1996-06-27T06:16:54.593,71.26,-73.95,-9.4,103.13,0.43,-2.43,0.32
1996-06-27T06:16:54.893,71.25,-73.54,-8.27,102.73,0.43,-2.43,0.32
1996-06-27T06:16:55.260,71.04,-73.73,-7.38,102.65,0.43,-2.43,0.32
1996-06-27T06:16:55.560,70.91,-74.01,-7.27,102.76,0.43,-2.43,0.32
1996-06-27T06:16:55.927,70.74,-73.99,-7.25,102.62,0.43,-2.42,0.32
1996-06-27T06:16:56.227,70.52,-74.22,-7.09,102.62,0.43,-2.42,0.32
1996-06-27T06:16:56.593,70.72,-74.02,-6.1,102.56,0.43,-2.42,0.32
1996-06-27T06:16:56.893,69.41,-74.8,-6.23,102.23,0.43,-2.42,0.33
1996-06-27T06:16:57.260,68.75,-75.17,-6.32,102.06,0.43,-2.42,0.33
1996-06-27T06:16:57.560,68.96,-75.16,-5.33,102.15,0.43,-2.42,0.33
1996-06-27T06:16:57.927,69.9,-74.35,-5.24,102.19,0.43,-2.42,0.33
1996-06-27T06:16:58.227,69.82,-74.59,-5.79,102.34,0.43,-2.42,0.33
1996-06-27T06:16:58.593,69.73,-74.83,-5.26,102.42,0.43,-2.42,0.33
1996-06-27T06:16:58.893,70.63,-73.81,-5.23,102.29,0.43,-2.42,0.33
1996-06-27T06:16:59.260,70.29,-74.55,-3.59,102.52,0.43,-2.42,0.33
1996-06-27T06:16:59.560,70.66,-74.21,-2.97,102.52,0.43,-2.41,0.33
1996-06-27T06:16:59.927,71.11,-73.94,-2.55,102.62,0.43,-2.41,0.33
1996-06-27T06:17:00.227,71.68,-74,-2.44,103.06,0.43,-2.41,0.33
1996-06-27T06:17:00.593,72.31,-74.03,-1.92,103.51,0.43,-2.41,0.33
1996-06-27T06:17:00.893,72.87,-73.76,-1.56,103.69,0.43,-2.41,0.33
1996-06-27T06:17:01.260,73.62,-73.56,-1.08,104.08,0.43,-2.41,0.33
1996-06-27T06:17:01.560,73.5,-73.9,-1.23,104.23,0.43,-2.41,0.33
1996-06-27T06:17:01.927,73.81,-74.08,-0.9,104.58,0.44,-2.41,0.33
1996-06-27T06:17:02.227,74.22,-73.94,-0.18,104.76,0.44,-2.41,0.33
1996-06-27T06:17:02.593,74.19,-74.11,-0.51,104.86,0.44,-2.41,0.33
1996-06-27T06:17:02.893,74.07,-74.52,-0.75,105.07,0.44,-2.41,0.33
1996-06-27T06:17:03.260,74.26,-74.47,-0.56,105.17,0.44,-2.4,0.33
1996-06-27T06:17:03.560,74.94,-74.17,-0.07,105.44,0.44,-2.4,0.33
1996-06-27T06:17:03.927,75.97,-73.39,1.45,105.63,0.44,-2.4,0.33
1996-06-27T06:17:04.227,76.13,-73.33,1.8,105.72,0.44,-2.4,0.33
1996-06-27T06:17:04.593,76.75,-72.9,2.42,105.88,0.44,-2.4,0.33
1996-06-27T06:17:04.893,77.74,-72.15,3.19,106.11,0.44,-2.4,0.33
1996-06-27T06:17:05.260,78.34,-71.53,3.36,106.14,0.44,-2.4,0.33
1996-06-27T06:17:05.560,78.64,-71.4,2.78,106.26,0.44,-2.4,0.33
1996-06-27T06:17:05.927,79.27,-70.68,2.07,106.22,0.44,-2.4,0.33
1996-06-27T06:17:06.227,78.72,-71.33,1.79,106.25,0.44,-2.4,0.33
